State FIPS,County FIPS,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
47,013,Campbell County,9605.00,7955.00,11255.00,23.90,19.80,28.00,2890.00,2283.00,3497.00,33.20,26.20,40.20,1973.00,1517.00,2429.00,31.60,24.30,38.90,31535.00,28889.00,34182.00, , , , , , 
47,015,Cannon County,2060.00,1618.00,2502.00,15.60,12.20,18.90,679.00,512.00,846.00,22.50,17.00,28.00,439.00,326.00,552.00,19.20,14.30,24.20,39123.00,35314.00,42933.00, , , , , , 
47,017,Carroll County,5319.00,4344.00,6294.00,19.10,15.60,22.60,1758.00,1407.00,2109.00,28.20,22.50,33.80,1109.00,874.00,1344.00,24.50,19.30,29.70,36886.00,34768.00,39004.00, , , , , , 
47,019,Carter County,11244.00,9306.00,13182.00,20.10,16.60,23.50,3424.00,2697.00,4150.00,30.30,23.90,36.70,2336.00,1801.00,2871.00,28.40,21.90,34.90,32287.00,29942.00,34632.00, , , , , , 
47,021,Cheatham County,3601.00,2861.00,4341.00,9.30,7.40,11.30,1249.00,946.00,1552.00,13.00,9.80,16.10,775.00,578.00,972.00,10.90,8.10,13.60,52090.00,47649.00,56531.00, , , , , , 
47,023,Chester County,2887.00,2274.00,3500.00,19.10,15.00,23.10,851.00,645.00,1057.00,24.00,18.20,29.80,568.00,426.00,710.00,21.80,16.30,27.20,37002.00,33637.00,40366.00, , , , , , 
47,025,Claiborne County,6867.00,5544.00,8190.00,22.30,18.00,26.60,2086.00,1605.00,2566.00,30.60,23.50,37.60,1446.00,1093.00,1799.00,29.40,22.20,36.60,29822.00,27712.00,31931.00, , , , , , 
47,027,Clay County,1807.00,1412.00,2202.00,23.30,18.20,28.40,522.00,393.00,652.00,33.40,25.10,41.70,360.00,267.00,453.00,32.10,23.80,40.30,27428.00,24785.00,30070.00, , , , , , 
47,029,Cocke County,9282.00,7585.00,10979.00,26.60,21.80,31.50,3024.00,2386.00,3662.00,39.90,31.50,48.30,2051.00,1606.00,2496.00,37.40,29.30,45.50,29637.00,26873.00,32400.00, , , , , , 
47,031,Coffee County,7256.00,5989.00,8522.00,14.20,11.70,16.70,2420.00,1911.00,2930.00,19.90,15.70,24.10,1623.00,1247.00,1999.00,18.40,14.20,22.70,40738.00,37646.00,43830.00, , , , , , 
47,033,Crockett County,2504.00,1988.00,3020.00,18.00,14.30,21.80,801.00,611.00,992.00,23.50,17.90,29.10,513.00,387.00,639.00,20.50,15.40,25.50,34315.00,30956.00,37674.00, , , , , , 
47,035,Cumberland County,8904.00,7119.00,10690.00,17.00,13.60,20.40,2854.00,2256.00,3453.00,27.10,21.40,32.80,1756.00,1333.00,2179.00,22.60,17.20,28.10,36424.00,33514.00,39334.00, , , , , , 
47,037,Davidson County,90619.00,82541.00,98697.00,15.20,13.90,16.60,34502.00,30175.00,38829.00,24.20,21.10,27.20,20190.00,17154.00,23226.00,20.70,17.60,23.80,46430.00,45031.00,47828.00, , , , , , 
47,039,Decatur County,2067.00,1599.00,2535.00,18.70,14.40,22.90,640.00,481.00,798.00,27.20,20.50,33.90,422.00,313.00,531.00,24.40,18.10,30.70,32029.00,28982.00,35075.00, , , , , , 
47,041,DeKalb County,3142.00,2483.00,3800.00,17.30,13.70,20.90,954.00,737.00,1171.00,23.00,17.80,28.30,661.00,500.00,822.00,22.50,17.00,28.00,36905.00,33284.00,40527.00, , , , , , 
47,043,Dickson County,5804.00,4630.00,6978.00,12.40,9.90,15.00,2172.00,1650.00,2694.00,18.40,13.90,22.80,1396.00,1045.00,1747.00,16.50,12.40,20.70,45968.00,42402.00,49533.00, , , , , , 
47,045,Dyer County,6207.00,4893.00,7521.00,16.70,13.20,20.30,2265.00,1715.00,2816.00,24.80,18.80,30.80,1484.00,1107.00,1861.00,22.10,16.50,27.70,37925.00,34682.00,41169.00, , , , , , 
47,047,Fayette County,4982.00,3974.00,5990.00,13.60,10.80,16.30,1768.00,1376.00,2160.00,19.90,15.50,24.30,1176.00,901.00,1451.00,18.10,13.90,22.40,54271.00,50999.00,57543.00, , , , , , 
47,049,Fentress County,4313.00,3440.00,5187.00,25.00,20.00,30.10,1427.00,1097.00,1758.00,36.50,28.00,45.00,904.00,679.00,1129.00,31.50,23.60,39.30,29915.00,27153.00,32677.00, , , , , , 
47,051,Franklin County,4654.00,3752.00,5556.00,11.80,9.60,14.10,1597.00,1219.00,1975.00,18.30,14.00,22.70,1051.00,789.00,1313.00,16.50,12.40,20.60,41528.00,37985.00,45072.00, , , , , , 
47,053,Gibson County,7799.00,6496.00,9102.00,16.50,13.70,19.20,2776.00,2223.00,3329.00,25.20,20.20,30.30,1815.00,1414.00,2216.00,22.80,17.80,27.80,34601.00,31912.00,37289.00, , , , , , 
47,055,Giles County,4252.00,3454.00,5051.00,15.00,12.20,17.80,1329.00,1024.00,1635.00,21.00,16.20,25.90,887.00,673.00,1101.00,19.00,14.40,23.50,37767.00,34302.00,41232.00, , , , , , 
47,057,Grainger County,4336.00,3394.00,5278.00,19.40,15.20,23.70,1295.00,983.00,1606.00,26.50,20.10,32.80,819.00,615.00,1023.00,23.30,17.50,29.10,34148.00,31156.00,37140.00, , , , , , 
47,059,Greene County,12681.00,10622.00,14739.00,19.70,16.50,23.00,4098.00,3305.00,4890.00,29.50,23.80,35.20,2463.00,1922.00,3004.00,24.50,19.10,29.90,35246.00,32523.00,37969.00, , , , , , 
47,061,Grundy County,3800.00,3011.00,4589.00,27.00,21.40,32.60,1381.00,1067.00,1694.00,41.00,31.70,50.30,841.00,630.00,1052.00,34.50,25.80,43.10,26844.00,24573.00,29115.00, , , , , , 
47,063,Hamblen County,10270.00,8458.00,12083.00,16.90,13.90,19.80,3198.00,2483.00,3913.00,22.50,17.50,27.60,2088.00,1576.00,2600.00,21.20,16.00,26.40,37147.00,35592.00,38701.00, , , , , , 
47,065,Hamilton County,43440.00,38885.00,47995.00,13.50,12.10,14.90,14514.00,12342.00,16686.00,20.00,17.00,23.00,8317.00,6873.00,9761.00,15.90,13.10,18.70,45511.00,43333.00,47690.00, , , , , , 
47,067,Hancock County,2107.00,1636.00,2579.00,32.20,25.00,39.50,601.00,452.00,749.00,44.50,33.50,55.40,404.00,298.00,510.00,42.20,31.10,53.20,24375.00,21901.00,26850.00, , , , , , 
47,069,Hardeman County,5196.00,4149.00,6243.00,21.80,17.40,26.20,1530.00,1175.00,1884.00,26.40,20.30,32.60,1018.00,767.00,1269.00,24.20,18.30,30.20,33780.00,30621.00,36939.00, , , , , , 
47,071,Hardin County,5870.00,4769.00,6971.00,23.00,18.70,27.30,1883.00,1457.00,2310.00,33.90,26.30,41.60,1259.00,950.00,1568.00,30.60,23.10,38.10,32540.00,29852.00,35228.00, , , , , , 
47,073,Hawkins County,9263.00,7505.00,11022.00,16.40,13.30,19.60,2957.00,2300.00,3615.00,23.90,18.60,29.20,2017.00,1540.00,2494.00,22.10,16.90,27.40,37398.00,34145.00,40652.00, , , , , , 
47,075,Haywood County,4216.00,3354.00,5077.00,22.40,17.80,27.00,1380.00,1059.00,1701.00,28.80,22.10,35.50,918.00,691.00,1145.00,26.30,19.80,32.80,33007.00,30133.00,35882.00, , , , , , 
47,077,Henderson County,4037.00,3133.00,4941.00,15.30,11.90,18.70,1371.00,1032.00,1710.00,21.50,16.20,26.90,893.00,662.00,1124.00,19.90,14.80,25.10,38126.00,35430.00,40823.00, , , , , , 
47,079,Henry County,4688.00,3760.00,5615.00,15.10,12.10,18.10,1630.00,1256.00,2005.00,24.70,19.10,30.40,1114.00,846.00,1382.00,23.30,17.70,28.90,34936.00,32019.00,37853.00, , , , , , 
47,081,Hickman County,3953.00,3082.00,4825.00,17.70,13.80,21.60,1353.00,1021.00,1684.00,25.40,19.10,31.60,884.00,655.00,1113.00,22.20,16.50,28.00,39925.00,36854.00,42995.00, , , , , , 
47,083,Houston County,1441.00,1114.00,1767.00,18.30,14.20,22.50,496.00,374.00,619.00,26.80,20.20,33.40,336.00,250.00,422.00,25.00,18.60,31.40,36158.00,32707.00,39609.00, , , , , , 
47,085,Humphreys County,2627.00,2064.00,3190.00,14.70,11.50,17.80,855.00,648.00,1062.00,21.20,16.00,26.30,538.00,401.00,675.00,18.50,13.80,23.30,41662.00,38940.00,44385.00, , , , , , 
47,087,Jackson County,2310.00,1824.00,2797.00,21.80,17.20,26.40,668.00,512.00,824.00,30.60,23.40,37.70,437.00,328.00,546.00,26.40,19.80,33.00,30343.00,27474.00,33212.00, , , , , , 
47,089,Jefferson County,8427.00,6926.00,9928.00,17.40,14.30,20.50,2676.00,2110.00,3243.00,24.70,19.50,30.00,1678.00,1291.00,2065.00,21.10,16.20,25.90,39580.00,36518.00,42642.00, , , , , , 
47,091,Johnson County,3568.00,2823.00,4313.00,21.90,17.30,26.40,1030.00,790.00,1269.00,32.50,24.90,40.10,707.00,527.00,887.00,30.30,22.60,38.00,30447.00,27799.00,33094.00, , , , , , 
47,093,Knox County,52793.00,48335.00,57250.00,12.80,11.70,13.90,14695.00,12475.00,16914.00,15.90,13.50,18.30,9828.00,8129.00,11527.00,14.80,12.30,17.40,45157.00,43573.00,46741.00, , , , , , 
47,095,Lake County,1940.00,1499.00,2381.00,39.20,30.30,48.10,480.00,362.00,598.00,41.20,31.00,51.30,319.00,238.00,400.00,38.50,28.70,48.30,26521.00,23868.00,29174.00, , , , , , 
47,097,Lauderdale County,6391.00,5300.00,7483.00,26.80,22.20,31.40,2424.00,1955.00,2892.00,38.50,31.00,45.90,1612.00,1274.00,1950.00,35.80,28.30,43.30,33840.00,30598.00,37082.00, , , , , , 
47,099,Lawrence County,6555.00,5248.00,7862.00,16.20,13.00,19.50,2288.00,1748.00,2828.00,22.80,17.40,28.20,1549.00,1165.00,1933.00,21.40,16.10,26.70,35762.00,33188.00,38337.00, , , , , , 
47,101,Lewis County,2021.00,1592.00,2451.00,17.90,14.10,21.70,694.00,524.00,864.00,25.80,19.50,32.10,474.00,352.00,596.00,25.10,18.60,31.50,34162.00,30949.00,37374.00, , , , , , 
47,103,Lincoln County,4478.00,3557.00,5399.00,13.90,11.00,16.70,1494.00,1129.00,1859.00,20.40,15.40,25.40,967.00,722.00,1212.00,18.50,13.80,23.20,41536.00,38403.00,44669.00, , , , , , 
47,105,Loudon County,4968.00,3907.00,6029.00,11.10,8.70,13.40,1688.00,1284.00,2092.00,17.60,13.40,21.90,1052.00,779.00,1325.00,15.20,11.20,19.10,48355.00,44315.00,52396.00, , , , , , 
47,107,McMinn County,9288.00,7673.00,10902.00,18.10,15.00,21.30,2762.00,2154.00,3370.00,23.60,18.40,28.80,1853.00,1423.00,2283.00,21.60,16.60,26.60,36934.00,33905.00,39963.00, , , , , , 
47,109,McNairy County,4795.00,3807.00,5782.00,19.10,15.20,23.10,1541.00,1182.00,1899.00,26.20,20.10,32.30,1013.00,761.00,1265.00,24.20,18.20,30.20,35686.00,32927.00,38445.00, , , , , , 
47,111,Macon County,3953.00,3157.00,4749.00,18.60,14.90,22.30,1342.00,1032.00,1653.00,26.10,20.10,32.20,836.00,628.00,1044.00,22.20,16.70,27.70,35410.00,31970.00,38851.00, , , , , , 
47,113,Madison County,17459.00,14944.00,19974.00,18.80,16.10,21.50,5833.00,4683.00,6983.00,24.30,19.50,29.10,3762.00,2922.00,4602.00,22.00,17.10,26.90,41029.00,38013.00,44044.00, , , , , , 
47,115,Marion County,3906.00,3125.00,4687.00,14.00,11.20,16.90,1347.00,1028.00,1666.00,21.90,16.70,27.10,910.00,683.00,1137.00,20.40,15.30,25.50,39059.00,35731.00,42387.00, , , , , , 
47,117,Marshall County,3836.00,3041.00,4630.00,13.30,10.50,16.10,1288.00,988.00,1588.00,18.60,14.20,22.90,761.00,573.00,949.00,15.20,11.50,19.00,43141.00,39543.00,46740.00, , , , , , 
47,119,Maury County,10157.00,8328.00,11986.00,12.90,10.60,15.30,3238.00,2521.00,3955.00,16.80,13.10,20.50,2188.00,1668.00,2708.00,15.90,12.10,19.70,46425.00,43473.00,49377.00, , , , , , 
47,121,Meigs County,2405.00,1871.00,2940.00,20.90,16.30,25.60,866.00,654.00,1077.00,32.40,24.50,40.30,542.00,401.00,683.00,26.70,19.80,33.60,36876.00,33642.00,40110.00, , , , , , 
47,123,Monroe County,7592.00,6164.00,9020.00,17.20,14.00,20.50,2613.00,2005.00,3220.00,25.00,19.20,30.80,1673.00,1267.00,2079.00,22.20,16.80,27.50,37823.00,34596.00,41050.00, , , , , , 
47,125,Montgomery County,18950.00,16154.00,21746.00,12.70,10.80,14.50,7071.00,5692.00,8451.00,16.20,13.00,19.40,4410.00,3499.00,5321.00,14.30,11.30,17.20,48536.00,46393.00,50679.00, , , , , , 
47,127,Moore County,684.00,522.00,847.00,11.40,8.70,14.20,219.00,164.00,275.00,17.70,13.30,22.20,151.00,111.00,191.00,16.00,11.80,20.30,47106.00,42360.00,51852.00, , , , , , 
47,129,Morgan County,3976.00,3194.00,4758.00,21.40,17.20,25.60,1222.00,942.00,1502.00,29.00,22.30,35.60,825.00,628.00,1022.00,26.60,20.30,33.00,35026.00,32184.00,37869.00, , , , , , 
47,131,Obion County,4946.00,3950.00,5942.00,15.90,12.70,19.10,1640.00,1274.00,2006.00,23.30,18.10,28.50,1076.00,816.00,1336.00,21.00,15.90,26.00,37889.00,34536.00,41242.00, , , , , , 
47,133,Overton County,4139.00,3301.00,4976.00,20.00,15.90,24.00,1189.00,912.00,1467.00,26.20,20.10,32.30,744.00,559.00,929.00,22.70,17.10,28.40,32146.00,29542.00,34749.00, , , , , , 
47,135,Perry County,1366.00,1056.00,1677.00,18.20,14.00,22.30,469.00,354.00,585.00,27.30,20.60,34.10,305.00,226.00,384.00,24.60,18.20,30.90,33014.00,29765.00,36264.00, , , , , , 
47,137,Pickett County,852.00,657.00,1046.00,18.20,14.00,22.30,273.00,205.00,340.00,29.50,22.20,36.80,184.00,136.00,232.00,27.40,20.20,34.50,27956.00,25360.00,30552.00, , , , , , 
47,139,Polk County,2370.00,1909.00,2831.00,15.40,12.40,18.40,767.00,577.00,957.00,22.50,17.00,28.10,505.00,372.00,638.00,20.40,15.00,25.80,34660.00,31496.00,37824.00, , , , , , 
47,141,Putnam County,14467.00,12042.00,16892.00,21.60,18.00,25.20,4789.00,3955.00,5623.00,31.40,25.90,36.90,2787.00,2201.00,3373.00,26.40,20.90,32.00,36131.00,33563.00,38699.00, , , , , , 
47,143,Rhea County,5273.00,4161.00,6384.00,18.00,14.20,21.80,1798.00,1365.00,2232.00,25.90,19.70,32.20,1180.00,881.00,1479.00,24.30,18.10,30.50,37682.00,34911.00,40453.00, , , , , , 
47,145,Roane County,8425.00,6856.00,9994.00,16.00,13.00,19.00,2435.00,1880.00,2991.00,22.60,17.40,27.70,1702.00,1294.00,2110.00,20.90,15.90,26.00,41897.00,38549.00,45245.00, , , , , , 
47,147,Robertson County,7251.00,6046.00,8456.00,11.60,9.70,13.50,2703.00,2206.00,3200.00,16.70,13.60,19.70,1588.00,1263.00,1913.00,14.20,11.30,17.10,50528.00,47104.00,53952.00, , , , , , 
47,149,Rutherford County,27686.00,24237.00,31135.00,11.80,10.30,13.30,8734.00,7289.00,10179.00,13.90,11.60,16.20,4873.00,3871.00,5875.00,11.00,8.70,13.30,51307.00,49097.00,53517.00, , , , , , 
47,151,Scott County,4570.00,3606.00,5534.00,21.10,16.60,25.50,1653.00,1252.00,2054.00,30.60,23.20,38.10,1143.00,847.00,1439.00,30.00,22.20,37.80,30340.00,27618.00,33062.00, , , , , , 
47,153,Sequatchie County,2477.00,1932.00,3023.00,18.80,14.70,22.90,895.00,680.00,1110.00,28.80,21.90,35.70,622.00,466.00,778.00,27.70,20.70,34.60,38683.00,34770.00,42597.00, , , , , , 
47,155,Sevier County,10495.00,8515.00,12475.00,12.70,10.30,15.10,3676.00,2849.00,4502.00,20.10,15.60,24.60,2272.00,1727.00,2817.00,17.30,13.10,21.40,40312.00,37437.00,43187.00, , , , , , 
47,157,Shelby County,179222.00,166588.00,191856.00,20.10,18.70,21.60,72161.00,65226.00,79096.00,29.60,26.70,32.40,46371.00,41160.00,51582.00,26.70,23.70,29.70,44373.00,42830.00,45917.00, , , , , , 
47,159,Smith County,2516.00,1998.00,3034.00,13.50,10.70,16.30,921.00,711.00,1132.00,21.10,16.30,25.90,592.00,450.00,734.00,18.40,14.00,22.80,43701.00,40038.00,47363.00, , , , , , 
47,161,Stewart County,1762.00,1373.00,2152.00,13.60,10.60,16.60,585.00,440.00,730.00,20.10,15.10,25.10,392.00,291.00,493.00,18.10,13.40,22.80,44490.00,41142.00,47837.00, , , , , , 
47,163,Sullivan County,22627.00,19629.00,25625.00,15.00,13.00,17.00,7017.00,5756.00,8277.00,22.40,18.40,26.40,4590.00,3702.00,5478.00,19.80,16.00,23.70,39706.00,36686.00,42725.00, , , , , , 
47,165,Sumner County,14132.00,11638.00,16627.00,9.40,7.70,11.00,4961.00,3911.00,6011.00,13.40,10.60,16.30,3221.00,2499.00,3943.00,12.00,9.30,14.70,51247.00,49331.00,53163.00, , , , , , 
47,167,Tipton County,9334.00,7714.00,10955.00,16.50,13.60,19.40,3484.00,2790.00,4178.00,23.70,19.00,28.40,2122.00,1638.00,2606.00,19.60,15.10,24.00,49893.00,46858.00,52928.00, , , , , , 
47,169,Trousdale County,1148.00,896.00,1399.00,15.20,11.80,18.50,378.00,283.00,473.00,21.60,16.20,27.10,230.00,169.00,291.00,18.00,13.30,22.80,39212.00,35407.00,43017.00, , , , , , 
47,171,Unicoi County,2842.00,2247.00,3437.00,16.30,12.90,19.80,809.00,611.00,1007.00,23.30,17.60,29.00,520.00,387.00,653.00,20.50,15.20,25.70,35042.00,31968.00,38116.00, , , , , , 
47,173,Union County,4059.00,3290.00,4829.00,21.70,17.60,25.90,1328.00,1022.00,1635.00,30.30,23.30,37.30,897.00,678.00,1116.00,28.40,21.50,35.30,31779.00,28974.00,34584.00, , , , , , 
47,175,Van Buren County,1023.00,791.00,1254.00,19.20,14.80,23.50,322.00,243.00,401.00,28.50,21.50,35.50,220.00,164.00,276.00,26.70,19.90,33.50,33993.00,30537.00,37449.00, , , , , , 
47,177,Warren County,6493.00,5264.00,7723.00,16.60,13.50,19.80,2214.00,1708.00,2720.00,24.00,18.50,29.50,1520.00,1152.00,1888.00,23.20,17.60,28.80,38210.00,35504.00,40915.00, , , , , , 
47,179,Washington County,19469.00,17102.00,21836.00,17.30,15.20,19.40,5048.00,4117.00,5979.00,20.80,16.90,24.60,3191.00,2533.00,3849.00,18.40,14.60,22.10,40267.00,37851.00,42683.00, , , , , , 
47,181,Wayne County,2945.00,2304.00,3586.00,20.50,16.00,25.00,859.00,648.00,1069.00,27.10,20.50,33.80,566.00,421.00,711.00,24.40,18.20,30.70,31281.00,28295.00,34267.00, , , , , , 
47,183,Weakley County,5898.00,4793.00,7003.00,18.90,15.40,22.40,1645.00,1277.00,2014.00,24.90,19.30,30.50,1127.00,870.00,1384.00,22.90,17.70,28.20,34725.00,31830.00,37619.00, , , , , , 
47,185,White County,4584.00,3633.00,5536.00,18.70,14.80,22.60,1625.00,1260.00,1989.00,29.20,22.70,35.80,998.00,755.00,1241.00,25.40,19.20,31.60,33654.00,30964.00,36344.00, , , , , , 
47,187,Williamson County,8254.00,6676.00,9833.00,5.00,4.00,6.00,2430.00,1855.00,3004.00,5.70,4.30,7.00,1613.00,1222.00,2004.00,5.10,3.80,6.30,83924.00,79882.00,87967.00, , , , , , 
47,189,Wilson County,7609.00,6370.00,8848.00,7.20,6.10,8.40,2584.00,2027.00,3142.00,9.90,7.80,12.00,1643.00,1250.00,2036.00,8.70,6.60,10.80,60154.00,56717.00,63591.00, , , , , , 
48,000,Texas,3787071.00,3749400.00,3824743.00,16.30,16.10,16.40,1508771.00,1484382.00,1533160.00,23.10,22.80,23.50,960471.00,940430.00,980512.00,21.20,20.80,21.60,47563.00,47259.00,47867.00,520753.00,506961.00,534545.00,26.60,25.90,27.30
48,001,Anderson County,7890.00,6394.00,9385.00,18.90,15.30,22.40,2599.00,2010.00,3188.00,23.40,18.10,28.70,1747.00,1324.00,2170.00,22.60,17.10,28.00,37973.00,34715.00,41232.00, , , , , , 
48,003,Andrews County,1988.00,1554.00,2422.00,15.30,11.90,18.60,756.00,581.00,932.00,20.90,16.10,25.80,497.00,377.00,617.00,19.50,14.80,24.20,48020.00,43174.00,52867.00, , , , , , 
48,005,Angelina County,15497.00,13245.00,17750.00,19.30,16.50,22.20,6956.00,5821.00,8091.00,31.90,26.70,37.10,4138.00,3404.00,4872.00,27.10,22.30,31.90,37953.00,35459.00,40446.00, , , , , , 
48,007,Aransas County,4416.00,3432.00,5401.00,18.20,14.10,22.20,1651.00,1247.00,2054.00,32.20,24.30,40.10,1092.00,814.00,1370.00,29.20,21.80,36.70,38281.00,34432.00,42130.00, , , , , , 
48,009,Archer County,727.00,560.00,895.00,8.10,6.30,10.00,230.00,173.00,287.00,10.80,8.10,13.50,141.00,104.00,178.00,9.00,6.60,11.30,49458.00,45068.00,53848.00, , , , , , 
48,011,Armstrong County,189.00,144.00,235.00,9.50,7.30,11.80,67.00,50.00,85.00,15.20,11.40,19.30,46.00,34.00,58.00,14.20,10.50,17.80,46289.00,41616.00,50961.00, , , , , , 
48,013,Atascosa County,7774.00,6269.00,9279.00,18.10,14.60,21.60,3144.00,2446.00,3843.00,25.60,19.90,31.30,2149.00,1656.00,2642.00,24.10,18.60,29.60,40186.00,36346.00,44026.00, , , , , , 
48,015,Austin County,2867.00,2234.00,3500.00,10.90,8.50,13.30,982.00,743.00,1220.00,15.00,11.40,18.70,627.00,468.00,786.00,13.30,9.90,16.70,50277.00,45759.00,54794.00, , , , , , 
48,017,Bailey County,1242.00,958.00,1525.00,19.80,15.20,24.30,582.00,442.00,722.00,30.40,23.10,37.70,358.00,267.00,449.00,27.60,20.60,34.60,30933.00,28100.00,33765.00, , , , , , 
48,019,Bandera County,2678.00,2087.00,3269.00,13.40,10.40,16.40,956.00,728.00,1183.00,22.50,17.10,27.80,605.00,454.00,756.00,19.20,14.40,23.90,43260.00,39670.00,46850.00, , , , , , 
48,021,Bastrop County,8814.00,7032.00,10595.00,12.60,10.10,15.20,3322.00,2567.00,4078.00,18.00,13.90,22.00,2206.00,1684.00,2728.00,16.20,12.40,20.10,51563.00,48460.00,54665.00, , , , , , 
48,023,Baylor County,685.00,524.00,847.00,18.10,13.90,22.40,254.00,190.00,317.00,29.30,21.90,36.60,167.00,123.00,211.00,27.90,20.60,35.30,30539.00,27420.00,33657.00, , , , , , 
48,025,Bee County,5492.00,4334.00,6651.00,22.50,17.70,27.20,1940.00,1470.00,2409.00,29.40,22.30,36.50,1328.00,996.00,1660.00,28.00,21.00,35.00,34714.00,31589.00,37839.00, , , , , , 
48,027,Bell County,36167.00,31849.00,40485.00,13.60,12.00,15.20,16654.00,14057.00,19251.00,19.60,16.50,22.60,10357.00,8538.00,12176.00,18.20,15.00,21.40,47434.00,45638.00,49230.00, , , , , , 
48,029,Bexar County,254880.00,240252.00,269508.00,16.40,15.40,17.30,102413.00,95093.00,109733.00,23.10,21.50,24.80,66473.00,60662.00,72284.00,21.50,19.60,23.40,44587.00,43438.00,45736.00, , , , , , 
48,031,Blanco County,935.00,724.00,1147.00,10.60,8.20,12.90,368.00,276.00,459.00,17.00,12.80,21.20,244.00,180.00,308.00,15.50,11.40,19.50,49320.00,44437.00,54202.00, , , , , , 
48,033,Borden County,47.00,36.00,59.00,8.00,6.20,10.10,8.00,5.00,10.00,9.00,5.60,11.20,6.00,4.00,8.00,7.70,5.10,10.30,41783.00,37498.00,46068.00, , , , , , 
48,035,Bosque County,3422.00,2779.00,4065.00,19.60,15.90,23.30,995.00,765.00,1225.00,24.80,19.00,30.50,621.00,470.00,772.00,21.10,16.00,26.30,41137.00,37364.00,44910.00, , , , , , 
48,037,Bowie County,15155.00,12703.00,17607.00,17.90,15.00,20.80,5049.00,3999.00,6100.00,23.70,18.70,28.60,3406.00,2635.00,4177.00,22.20,17.20,27.30,41822.00,38763.00,44882.00, , , , , , 
48,039,Brazoria County,27615.00,23429.00,31800.00,9.80,8.30,11.20,10233.00,8199.00,12268.00,12.60,10.10,15.10,6766.00,5322.00,8210.00,11.90,9.30,14.40,60784.00,58249.00,63318.00, , , , , , 
48,041,Brazos County,41297.00,37391.00,45202.00,26.20,23.70,28.60,8140.00,6546.00,9735.00,22.40,18.00,26.80,5246.00,4141.00,6351.00,21.60,17.10,26.20,38039.00,35333.00,40745.00, , , , , , 
48,043,Brewster County,1503.00,1178.00,1829.00,17.30,13.50,21.00,423.00,317.00,529.00,22.70,17.00,28.40,280.00,207.00,353.00,21.70,16.10,27.40,33158.00,30409.00,35907.00, , , , , , 
48,045,Briscoe County,229.00,176.00,282.00,15.50,11.90,19.10,87.00,66.00,108.00,25.70,19.50,32.00,52.00,38.00,66.00,19.60,14.30,24.90,34911.00,31372.00,38450.00, , , , , , 
48,047,Brooks County,2274.00,1761.00,2788.00,30.20,23.40,37.00,1009.00,755.00,1264.00,46.70,35.00,58.50,697.00,514.00,880.00,46.70,34.40,58.90,24208.00,21767.00,26649.00, , , , , , 
48,049,Brown County,6832.00,5541.00,8122.00,18.90,15.30,22.40,2348.00,1827.00,2869.00,26.80,20.90,32.80,1526.00,1172.00,1880.00,24.60,18.90,30.30,37664.00,34288.00,41040.00, , , , , , 
48,051,Burleson County,2573.00,1978.00,3167.00,15.60,12.00,19.30,898.00,676.00,1120.00,22.90,17.30,28.60,594.00,441.00,747.00,21.20,15.80,26.70,41404.00,37311.00,45496.00, , , , , , 
48,053,Burnet County,4267.00,3378.00,5155.00,10.00,7.90,12.10,1691.00,1291.00,2091.00,17.80,13.60,22.00,1079.00,813.00,1345.00,15.90,12.00,19.80,48510.00,44532.00,52488.00, , , , , , 
48,055,Caldwell County,5840.00,4772.00,6908.00,16.70,13.70,19.80,2476.00,1975.00,2976.00,26.00,20.80,31.30,1487.00,1151.00,1823.00,21.90,16.90,26.80,43846.00,40028.00,47665.00, , , , , , 
48,057,Calhoun County,3155.00,2472.00,3837.00,15.70,12.30,19.10,1251.00,952.00,1550.00,23.20,17.60,28.70,828.00,618.00,1038.00,21.10,15.70,26.40,41822.00,37981.00,45663.00, , , , , , 
48,059,Callahan County,1779.00,1374.00,2185.00,13.30,10.30,16.40,622.00,466.00,778.00,21.40,16.00,26.70,422.00,313.00,531.00,19.50,14.40,24.50,38736.00,35443.00,42029.00, , , , , , 
48,061,Cameron County,131122.00,122118.00,140126.00,34.30,32.00,36.70,59702.00,55210.00,64194.00,45.80,42.40,49.20,37101.00,33784.00,40418.00,42.60,38.80,46.40,29589.00,28098.00,31081.00, , , , , , 
48,063,Camp County,2160.00,1686.00,2634.00,17.50,13.60,21.30,945.00,714.00,1175.00,27.80,21.00,34.60,636.00,475.00,797.00,27.30,20.40,34.20,36423.00,32873.00,39973.00, , , , , , 
48,065,Carson County,533.00,411.00,654.00,8.50,6.50,10.40,183.00,137.00,229.00,12.10,9.00,15.10,117.00,86.00,148.00,10.30,7.60,13.10,47669.00,43466.00,51872.00, , , , , , 
